,SIZE,SEXA,PPLVTG,MMLVTG,SZFFOUT,INCSELF,INCPEN,INCUEB,INCIRR,INCRENT,SZINCOMA,XNUMSISE,XNUMBROY,TP5LOC15,PPJBXX15,PPJBSZ15,MMJBTP15,XXLSTSCH,PPLSTSCH,DOLSTSCH,XSPSCH
3274,3,1,3,1,0,0,1,1,1,1,5,1,0,1,2,2,4,2,1,1,2
3277,1,2,2,2,0,0,1,1,1,1,2,0,1,2,2,2,4,2,1,1,1
3278,1,2,3,3,0,0,1,1,1,1,3,0,1,2,2,3,1,3,3,1,2
3280,4,2,2,2,1,0,1,1,1,1,2,0,0,1,2,5,1,3,2,1,2
3282,1,1,3,3,0,0,1,1,1,1,5,4,0,4,0,0,4,2,2,1,2
3286,1,1,3,1,0,0,1,1,1,1,0,0,1,2,2,2,1,3,3,1,2
3287,1,1,3,1,0,0,1,1,1,1,0,0,0,2,2,2,4,3,2,1,1
3290,1,2,2,3,2,1,1,1,1,1,0,0,0,2,2,2,4,3,2,1,2
3293,1,2,3,2,0,1,1,1,1,1,1,2,0,3,2,6,1,3,2,1,2
3294,3,2,2,2,0,0,1,1,1,1,4,0,1,2,2,2,4,2,2,1,1
3298,1,2,2,2,0,0,1,1,1,1,0,0,0,2,2,5,4,3,0,1,1
3300,3,2,3,3,0,0,1,1,1,1,4,0,0,2,2,3,1,3,3,1,2
3301,1,1,3,1,0,0,0,1,1,1,4,0,1,3,2,2,2,2,2,1,2
3302,1,2,3,2,0,1,1,1,1,1,1,1,0,2,1,5,3,3,3,1,2
3304,3,1,2,2,0,0,1,1,1,1,5,0,0,4,2,1,4,3,0,1,2
3305,1,1,3,2,0,0,1,1,1,1,5,1,0,2,2,5,1,2,2,1,2
3306,1,1,2,2,0,0,1,1,1,1,4,1,0,2,2,2,2,2,2,1,2
3309,1,2,2,2,0,1,1,1,1,1,1,0,0,2,2,3,3,3,2,1,2
3311,1,2,1,1,0,0,1,1,1,1,3,0,1,3,2,2,4,2,2,1,1
3312,1,1,2,2,0,0,1,1,1,1,4,0,0,3,2,1,2,3,2,1,2
3313,1,1,2,1,1,0,1,1,1,1,0,0,0,2,2,1,1,3,2,1,1
3314,4,2,1,1,0,0,1,1,1,1,4,0,0,1,1,5,1,3,0,1,2
3316,1,1,1,3,0,0,1,1,1,1,3,0,0,2,2,2,4,2,2,1,2
3317,3,1,1,1,1,0,1,1,1,1,4,0,1,2,2,2,2,3,2,1,2
3318,1,1,1,1,0,1,1,1,0,1,2,1,1,2,2,6,1,3,3,1,1
3319,1,2,1,1,0,0,1,1,1,1,3,1,0,2,2,1,1,2,2,1,2
3320,1,2,2,1,1,0,1,1,1,1,2,1,0,2,2,5,1,3,3,1,2
3321,1,2,2,1,0,0,1,1,1,1,3,0,1,2,2,6,3,3,3,1,2
3322,3,1,1,1,0,1,1,1,1,1,0,0,1,2,2,0,1,3,3,3,2
3324,1,2,3,3,0,1,0,1,1,1,2,0,0,2,2,2,4,1,2,1,2
3325,2,1,3,3,0,1,0,1,1,1,4,0,1,1,0,0,4,3,3,1,2
3326,2,2,3,3,0,1,0,1,1,1,3,0,3,2,2,5,4,1,1,1,2
3327,3,1,3,3,1,1,0,1,1,1,4,0,2,4,2,2,1,1,1,1,2
3328,2,2,3,3,1,1,0,1,1,1,3,0,1,1,2,3,1,2,2,1,2
3329,3,2,3,3,0,1,0,1,1,1,3,0,1,4,2,2,4,1,1,1,1
3330,2,2,3,3,0,1,0,1,1,1,0,0,1,3,2,1,4,1,0,1,2
3331,1,1,3,3,0,1,0,1,1,1,4,0,0,4,0,0,3,3,3,1,2
3333,2,2,3,3,0,1,0,1,1,1,4,0,1,1,2,6,1,2,2,1,2
3334,3,1,3,3,0,1,0,1,1,1,2,1,5,3,2,0,1,1,1,1,2
3336,1,2,3,3,0,1,1,1,1,1,2,1,3,1,0,0,1,2,0,1,2
3337,1,2,3,3,0,1,0,1,1,1,2,0,1,2,0,0,4,1,0,1,2
3338,1,1,3,3,0,1,0,1,1,1,3,1,5,4,2,1,4,1,0,1,2
3340,1,2,3,3,0,1,0,1,1,1,2,1,0,4,2,6,4,2,2,1,2
3341,2,2,3,3,0,1,1,1,1,1,3,2,0,3,2,2,1,1,1,1,2
3343,1,2,3,3,0,1,0,1,1,1,2,0,1,3,0,0,1,1,0,1,2
3344,3,2,3,3,0,1,0,1,1,1,3,0,1,4,2,2,4,2,2,1,1
3345,2,2,3,3,0,1,0,1,1,1,3,2,3,4,2,6,1,2,2,1,1
3346,3,2,3,3,0,1,0,1,1,1,0,0,1,1,2,6,1,3,0,1,2
3347,2,2,3,3,0,1,0,1,1,1,3,0,1,1,2,6,1,2,1,1,2
3348,1,2,3,3,0,1,0,1,1,1,2,0,0,4,2,0,4,1,0,1,2
3349,3,2,3,3,0,1,0,1,1,1,3,1,0,1,0,0,4,2,0,1,2
3351,1,1,3,3,0,1,0,1,1,0,4,0,7,4,0,0,1,1,1,2,2
3353,1,2,3,3,0,0,0,1,1,0,4,0,1,2,2,6,1,3,3,1,1
3354,2,2,3,3,0,1,0,1,1,1,3,0,0,1,2,1,1,2,1,1,2
3357,1,2,3,3,0,1,0,1,1,1,3,0,0,1,2,1,4,2,3,1,1
3358,2,1,3,3,0,1,0,1,1,1,3,2,0,3,2,2,4,2,1,1,2
3359,2,1,3,3,3,1,0,1,1,1,4,2,0,4,0,0,1,3,2,1,2
3360,2,2,3,3,0,1,0,1,1,1,2,1,1,1,0,0,0,2,0,1,2
3362,1,2,3,3,1,1,0,1,1,1,2,0,2,2,2,6,1,2,1,1,2
3363,3,1,3,3,0,1,0,1,1,1,3,1,2,4,2,0,4,3,1,1,2
3364,3,1,3,2,0,1,0,1,1,1,3,0,1,1,2,0,1,2,1,1,2
3365,3,2,3,3,0,1,0,1,1,1,2,1,2,4,2,0,4,2,1,1,1
3366,3,2,3,1,0,1,0,1,1,1,3,0,2,2,2,1,4,2,1,1,2
3367,3,1,3,3,0,0,1,1,1,1,4,1,2,3,2,2,1,2,2,2,2
3368,2,1,3,3,0,1,0,1,1,1,2,0,1,2,0,0,3,2,0,1,2
3369,3,1,3,3,0,1,0,1,1,1,3,4,1,2,2,2,3,2,1,1,2
3370,2,1,3,2,0,0,0,1,1,1,0,0,2,1,0,0,1,3,3,1,2
3374,2,1,3,1,0,0,0,1,1,1,2,0,1,4,0,0,3,2,0,1,2
3375,1,2,3,3,0,1,0,1,1,1,3,0,2,1,2,2,1,3,1,1,2
3377,2,1,3,3,0,1,0,1,1,1,4,0,0,4,0,0,4,2,0,2,2
3378,3,1,3,3,0,1,0,1,1,1,0,0,1,0,2,0,0,2,0,1,2
3379,1,1,3,2,0,0,0,1,1,1,2,0,1,4,2,1,4,2,1,1,1
3380,1,2,3,3,0,1,0,1,1,1,2,1,1,2,2,1,4,2,1,1,2
3382,1,2,3,3,0,1,0,1,1,1,3,0,1,4,2,6,1,2,2,1,1
3383,1,2,3,3,0,1,0,1,1,1,2,3,2,2,2,2,4,2,1,1,2
3386,1,2,3,3,0,1,0,1,1,1,2,1,1,4,2,6,4,2,2,1,2
3387,3,2,3,3,0,1,0,1,1,1,2,2,1,2,2,0,4,2,0,1,1
3388,2,2,3,3,0,1,0,1,1,1,3,0,2,2,2,2,4,2,1,1,2
3390,1,1,3,3,0,1,0,1,1,1,4,1,4,1,2,1,4,2,0,1,2
3394,2,2,3,3,0,1,0,1,1,1,3,1,0,2,2,4,1,2,1,1,2
3395,2,1,3,3,0,0,0,1,1,1,0,0,0,2,2,1,1,2,0,1,2
3397,3,1,3,3,0,0,0,1,1,1,4,6,0,2,2,0,4,2,1,1,2
3399,1,1,3,3,0,1,0,1,1,1,4,0,0,2,0,0,4,3,0,1,2
3400,1,1,3,3,0,1,0,1,1,1,0,1,0,2,2,2,4,2,0,1,2
3401,1,1,3,3,1,0,0,1,1,1,4,0,3,2,2,2,3,3,2,1,2
3402,2,2,3,3,0,1,0,1,1,1,0,2,0,3,2,2,4,2,1,1,2
3403,1,2,3,3,0,1,0,1,1,1,3,0,0,3,2,0,1,2,1,1,1
3407,2,2,3,2,0,1,0,1,1,1,2,0,0,3,2,1,1,2,1,1,2
3409,1,2,3,3,0,0,0,1,1,1,0,0,0,3,0,0,2,2,0,1,1
3411,3,1,3,2,0,0,0,1,1,1,4,1,0,2,2,6,1,3,2,1,1
3412,1,2,3,3,0,1,0,1,1,1,3,2,0,3,2,1,1,2,1,1,2
3413,2,1,3,3,0,1,0,1,1,1,4,0,0,4,2,6,1,1,0,1,2
3414,1,1,3,3,0,0,0,1,1,1,4,0,2,2,2,2,1,3,1,1,2
3415,2,2,3,3,0,1,0,1,1,1,1,3,0,3,2,2,4,2,1,1,2
3419,1,2,3,3,0,0,1,1,1,1,3,0,1,2,2,2,1,3,2,1,2
3421,2,1,3,3,0,1,0,1,1,1,3,0,0,2,2,3,1,3,2,1,2
3422,2,1,3,3,0,1,0,1,1,1,0,2,1,3,2,0,4,2,1,1,2
3426,1,1,3,3,0,1,0,1,1,1,3,1,0,4,0,0,2,2,0,1,2
3427,3,2,3,3,1,0,0,1,1,1,0,0,0,2,2,2,1,3,2,1,2
3431,3,2,3,3,0,1,0,1,1,1,1,4,0,4,2,2,4,2,1,1,2
3432,2,2,3,1,0,1,0,1,1,1,1,0,0,3,2,3,1,3,2,1,2
3433,2,2,3,3,0,0,1,1,1,1,4,2,0,2,2,4,1,2,1,1,2
3436,3,2,3,2,1,0,0,1,1,1,3,0,1,2,2,2,4,2,2,1,2
3440,4,2,3,3,0,0,1,1,1,1,4,2,0,2,2,4,1,2,2,1,2
3441,3,2,3,2,0,0,0,1,1,1,2,0,0,4,2,1,4,3,2,1,2
3444,2,1,3,1,0,0,1,1,1,1,4,0,1,2,2,2,1,2,1,1,2
3446,1,1,3,3,0,0,1,1,1,1,5,0,0,1,2,2,1,3,1,1,2
3451,1,1,1,1,0,0,1,1,1,1,5,0,2,2,2,2,4,3,1,1,2
3452,2,2,3,3,0,1,1,1,1,1,3,0,1,2,2,2,1,2,1,1,2
3453,2,2,3,3,0,0,1,1,1,1,2,1,0,3,2,2,4,3,1,1,2
3454,2,1,3,3,0,0,1,1,1,1,5,1,1,2,2,0,2,2,1,1,2
3457,2,2,3,2,0,0,1,1,1,1,3,2,1,2,2,2,4,2,1,1,2
3458,3,1,3,3,0,0,1,1,1,1,2,1,0,4,2,2,4,2,1,2,2
3460,2,2,2,2,0,0,1,1,1,1,2,1,1,3,2,2,4,2,0,1,2
3461,2,1,3,1,1,0,1,1,1,1,5,2,0,2,1,5,1,3,3,1,2
3464,1,2,3,2,1,0,1,1,1,1,3,0,0,2,0,0,3,2,0,1,2
3466,2,1,3,3,0,0,1,1,1,1,5,0,1,1,2,0,1,2,0,1,2
3467,1,1,3,2,0,0,1,1,1,1,4,1,0,1,0,0,2,2,0,1,2
3468,3,2,3,2,0,0,1,1,1,1,0,0,0,2,0,0,1,3,0,1,2
3472,4,1,3,3,0,0,1,1,1,1,5,0,1,3,2,3,2,3,2,2,2
3476,1,1,3,3,0,0,1,1,1,1,3,3,0,4,2,6,1,2,3,1,2
3478,3,1,3,1,0,1,1,0,1,1,4,1,0,2,2,4,1,3,3,1,2
3481,1,1,3,1,0,1,1,1,1,1,1,1,0,2,2,1,4,2,1,1,1
3484,3,2,2,2,0,0,1,1,1,1,3,0,1,2,2,3,2,2,2,1,2
3486,3,2,3,3,0,1,1,1,1,1,0,0,1,2,2,4,1,3,3,1,2
3487,3,2,2,2,1,1,1,1,1,1,2,0,1,2,2,6,1,3,3,1,2
3488,2,1,1,3,0,0,1,1,1,1,4,1,0,1,2,2,4,2,2,1,2
3489,1,2,3,3,0,0,1,1,1,1,2,0,0,2,2,2,4,2,2,1,2
3491,3,2,3,2,0,0,1,1,1,1,3,0,0,3,2,2,2,2,2,1,1
3492,2,1,3,1,0,1,1,0,1,1,3,0,0,2,2,6,1,3,2,1,2
3494,1,1,3,2,0,0,1,1,1,1,5,1,0,2,2,4,4,3,2,1,2
3495,3,2,2,2,2,0,1,1,1,1,5,0,0,1,2,6,1,2,2,1,1
3499,1,2,1,1,1,0,0,1,1,1,4,0,1,1,2,2,3,3,2,1,1
3502,3,2,2,2,0,0,1,1,1,1,2,0,1,2,2,6,2,3,0,1,2
3505,1,2,1,1,0,0,0,1,1,1,2,1,2,1,2,2,4,2,1,1,2
3506,1,2,3,3,1,1,1,1,1,1,1,0,1,3,2,4,4,3,3,1,2
3512,1,1,2,2,0,0,1,1,1,1,5,0,0,2,1,3,1,2,2,1,2
3513,3,2,3,2,0,0,1,1,1,1,2,2,0,3,1,5,4,3,0,1,2
3514,2,2,3,2,0,1,1,1,1,1,1,0,0,2,2,0,1,3,2,1,2
3517,2,1,3,3,0,0,1,1,1,1,4,0,0,2,2,2,4,3,0,1,2
3523,2,2,2,2,0,0,1,1,1,1,2,1,0,2,2,5,1,3,3,1,2
3524,3,1,1,1,0,0,1,1,1,1,3,0,0,1,2,3,2,2,2,1,2
3525,1,2,3,1,0,0,1,1,1,1,2,0,0,2,2,2,4,2,0,1,2
3528,1,2,2,2,0,0,1,1,1,1,4,0,2,1,2,2,3,3,2,1,1
3529,2,2,2,2,0,0,1,1,1,1,2,1,1,1,2,1,1,3,2,1,2
3532,1,1,2,2,0,0,1,1,1,1,5,0,0,1,2,2,4,3,2,1,2
3533,1,1,2,3,0,0,1,1,1,0,5,0,0,2,2,6,1,3,1,1,2
3534,3,2,1,1,0,0,0,1,1,1,0,1,0,1,2,1,4,2,2,1,0
3536,1,2,2,2,0,0,1,1,1,1,2,0,0,4,2,3,3,2,2,1,2
3538,1,2,2,2,0,1,1,1,1,1,1,0,0,2,2,0,2,2,2,1,2
3540,3,1,2,2,0,0,1,1,1,1,5,1,0,2,2,3,1,3,2,1,1
3542,2,2,2,2,0,0,1,1,1,1,4,0,0,2,2,6,1,2,2,1,1
3545,3,2,3,2,0,0,1,1,1,1,3,0,0,2,2,3,1,3,3,1,2
3547,2,1,2,2,0,0,1,1,1,1,5,1,0,2,2,3,2,2,2,1,1
3548,2,2,2,2,0,0,1,1,1,1,2,0,0,2,2,1,4,2,2,1,2
3550,1,2,3,2,0,1,1,1,1,1,1,1,0,1,0,0,3,2,0,1,1
3551,1,1,1,1,0,0,1,1,1,1,4,0,0,3,2,2,2,2,2,1,2
3553,3,1,2,2,0,0,1,1,1,1,4,0,1,3,2,6,3,3,3,1,2
3556,1,2,1,1,0,0,1,1,1,1,4,0,1,3,2,2,1,2,2,1,2
3557,3,2,3,1,0,0,0,1,1,1,2,0,0,2,2,0,1,2,2,1,2
3566,3,1,2,2,0,0,1,1,1,1,4,1,0,2,2,2,4,3,3,1,2
3567,1,1,3,1,0,0,1,1,1,1,0,0,1,3,2,2,4,2,0,1,2
3568,2,2,2,2,0,1,1,1,1,1,1,1,0,2,2,6,1,3,3,1,2
3570,2,2,1,3,0,0,0,1,1,1,3,0,0,2,2,2,2,3,2,1,2
3572,3,2,2,2,0,1,1,1,1,1,1,0,0,4,2,3,4,2,0,1,2
3574,3,2,3,2,0,0,1,1,1,1,2,0,1,1,2,2,4,2,0,1,2
3575,2,2,1,1,1,0,0,1,0,0,4,0,1,2,2,0,1,3,3,1,2
3576,1,2,2,2,0,0,1,1,1,1,3,2,0,1,2,2,3,3,3,1,2
3577,2,2,2,2,0,0,1,1,1,1,3,0,0,3,1,0,1,2,2,1,2
3578,3,2,2,2,0,0,1,1,1,1,4,0,0,2,2,3,3,3,3,1,1
3579,4,2,1,1,0,1,0,1,1,1,1,0,0,3,2,6,4,3,3,1,1
3581,3,1,2,2,0,0,1,1,1,1,4,0,0,2,2,1,3,2,0,1,1
3583,1,1,2,1,0,1,1,1,1,1,1,0,2,1,0,0,1,2,0,1,2
3584,3,2,1,1,0,0,1,1,1,1,4,0,0,2,2,0,1,3,3,1,2
3585,2,2,3,3,0,1,1,1,1,1,0,0,1,3,2,2,1,2,2,1,2
3586,2,1,1,3,0,0,1,1,1,1,4,0,1,3,2,5,2,2,3,1,1
3587,1,1,2,2,0,0,1,1,1,1,4,1,1,2,2,5,2,3,2,1,2
3588,1,1,2,2,0,0,1,1,1,1,4,1,0,1,1,0,2,3,3,1,2
3589,2,1,1,1,0,0,1,1,1,1,0,0,1,3,2,0,3,3,2,1,2
3591,2,2,1,1,0,0,0,1,1,1,3,0,0,2,2,3,1,2,2,1,2
3592,1,1,2,2,0,1,1,1,0,1,2,0,0,2,2,2,4,2,3,1,1
3593,2,1,1,1,0,0,1,1,1,1,0,0,2,2,2,5,1,3,3,1,1
3594,3,2,1,1,0,0,1,1,1,1,4,0,1,2,2,6,2,2,0,1,2
3595,2,1,1,1,0,0,0,1,1,1,3,0,1,2,2,6,1,3,2,3,2
3596,1,2,2,2,0,0,1,1,1,1,4,0,1,3,2,2,1,3,2,1,2
3597,2,1,1,1,0,0,0,1,1,1,4,0,1,2,2,1,2,3,3,1,2
3598,2,1,1,1,0,0,1,1,1,1,3,0,0,2,2,1,1,3,3,1,2
3599,1,2,2,2,0,0,1,1,1,1,4,1,0,3,2,0,3,3,2,1,2
3602,2,2,2,2,0,1,1,1,1,1,2,1,0,2,1,3,2,3,2,1,2
3603,2,2,2,1,1,0,1,1,1,1,4,0,0,2,1,5,2,3,3,1,2
3605,2,2,2,2,0,0,1,1,1,1,3,1,0,1,2,2,4,3,2,1,2
3606,1,2,1,1,0,0,1,1,1,1,3,0,0,2,2,5,2,3,3,2,2
3607,3,1,1,1,0,0,1,1,1,1,4,0,0,2,2,4,3,2,2,1,1
3608,3,1,1,1,0,1,1,1,1,1,1,1,1,2,2,0,2,3,3,3,2
3609,2,2,1,1,1,0,1,1,1,1,3,0,0,2,1,0,2,3,2,1,2
3611,3,2,1,1,1,0,1,1,1,1,3,0,0,2,0,0,2,3,3,1,2
3612,2,1,2,1,0,0,0,1,1,1,3,0,1,1,2,0,0,2,2,1,1
3613,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,2,4,3,3,3,2
3614,3,1,1,1,0,1,1,1,1,1,1,0,1,2,2,2,3,2,2,1,2
3615,1,1,2,2,0,1,1,1,1,1,1,0,0,3,2,2,4,3,3,3,2
3616,2,1,1,1,0,1,1,1,1,1,1,0,1,1,2,3,1,3,2,3,2
3617,1,2,1,1,0,1,1,1,1,1,1,0,0,2,2,6,2,2,3,1,1
3618,3,2,3,1,0,0,0,1,1,1,2,1,0,2,0,0,3,2,2,1,1
3619,1,1,1,1,0,1,1,1,1,1,3,0,1,2,2,0,2,0,2,3,1
3620,2,1,1,1,0,1,1,1,1,1,1,0,0,2,2,0,1,3,3,3,2
3621,1,1,1,1,0,0,1,1,1,1,3,0,0,3,2,2,4,2,2,1,2
3622,1,2,1,1,0,0,1,1,1,1,2,1,0,1,2,3,1,2,3,1,1
3623,4,2,1,1,0,1,1,1,1,1,1,0,0,3,2,2,4,3,3,3,2
3624,3,2,1,1,0,0,1,1,1,1,3,0,1,2,2,1,2,2,2,1,2
3625,3,2,1,1,0,1,1,1,1,1,1,0,1,2,2,0,2,3,3,3,2
3626,3,2,3,3,0,1,0,1,1,1,0,1,0,2,2,2,4,3,1,1,2
3627,1,1,3,3,0,0,0,1,1,1,0,4,0,1,2,2,4,2,2,1,2
3630,3,2,3,3,0,1,0,1,1,1,0,0,5,4,2,2,1,2,1,1,2
3631,3,2,3,3,0,1,0,1,1,1,2,4,0,3,2,2,4,2,1,1,2
3632,3,2,3,3,0,1,0,1,1,1,0,2,0,2,0,0,4,2,1,1,2
3633,3,1,3,3,0,1,0,1,1,1,4,0,1,2,2,1,1,2,1,1,2
3634,2,2,3,3,0,1,0,1,1,1,3,0,1,1,2,5,1,1,1,1,2
3636,3,1,2,2,0,0,0,1,1,1,5,1,0,2,2,2,1,3,0,1,2
3637,2,2,3,3,0,0,1,1,1,1,5,0,0,1,2,2,4,0,1,2,1
3639,1,2,3,3,0,1,0,1,1,1,0,4,0,2,2,1,1,2,3,1,2
3642,2,2,3,3,0,1,0,1,1,1,0,0,0,1,2,5,4,2,2,1,2
3646,2,2,3,3,0,1,0,1,1,1,3,0,2,2,0,0,4,2,1,1,2
3648,1,1,3,2,0,1,0,1,1,1,4,0,0,2,2,4,1,3,3,1,2
3649,1,2,3,3,0,1,0,1,1,1,2,1,0,3,2,1,4,2,1,1,2
3650,1,2,3,3,0,1,0,1,1,1,2,1,0,4,2,2,1,0,0,1,2
3651,3,1,3,3,0,0,0,1,1,1,5,2,0,2,0,0,1,3,2,1,2
3658,2,1,3,3,0,1,0,1,1,1,3,0,2,2,0,0,4,2,0,1,2
3661,3,1,3,3,0,0,0,1,1,1,4,0,3,1,2,5,1,2,1,1,2
3663,2,2,3,3,0,1,0,1,1,1,3,1,2,3,0,0,2,2,1,1,2
3664,2,1,3,3,1,1,0,1,1,1,4,1,0,2,2,6,1,3,3,1,2
3667,2,1,3,3,0,1,0,1,1,1,3,2,1,2,0,0,0,2,0,1,2
3668,2,1,3,3,0,0,0,1,1,1,3,2,0,1,2,1,1,2,2,1,1
3670,3,2,3,3,0,1,0,1,1,0,4,3,1,3,2,0,4,2,1,1,2
3671,2,1,3,3,0,1,0,1,1,1,0,0,0,2,2,2,1,2,1,1,2
3672,2,1,3,3,0,1,0,1,1,1,3,0,0,3,2,6,1,3,2,1,2
3676,2,2,3,3,0,0,0,1,1,1,4,1,1,3,2,0,4,2,0,1,2
3678,3,1,3,3,0,0,0,1,1,1,4,0,1,2,0,0,3,2,1,1,2
3684,3,2,3,3,0,1,0,1,1,1,4,1,1,3,2,4,1,3,2,1,2
3691,3,1,3,3,0,0,0,1,1,1,4,0,0,3,2,2,1,3,1,1,2
3693,2,1,3,1,0,1,1,1,1,1,0,1,0,2,2,1,3,2,1,1,2
3698,1,2,2,2,0,1,1,1,1,1,0,0,1,1,2,2,1,2,2,1,2
3700,1,1,3,1,0,0,1,1,1,1,0,0,0,2,0,0,3,3,0,1,2
3702,1,2,3,2,0,1,1,1,1,1,1,3,0,2,2,6,1,3,2,1,2
3704,3,2,2,2,0,0,0,1,1,1,2,0,0,1,2,0,1,3,0,1,2
3705,1,1,3,3,0,0,1,1,1,1,5,0,1,2,2,2,4,3,0,1,2
3707,3,2,3,1,1,1,1,1,1,1,1,0,0,3,2,6,1,3,3,1,2
3711,3,2,2,2,1,0,1,1,1,1,2,0,0,3,2,1,4,3,1,1,1
3712,2,1,3,3,1,0,1,1,1,1,5,0,0,2,2,2,4,3,2,1,1
3715,1,2,3,3,0,1,1,1,1,1,2,1,0,1,2,6,1,3,3,1,2
3717,3,2,2,2,0,0,1,1,1,1,2,0,0,2,2,3,1,3,2,1,1
3720,1,1,3,2,1,0,1,1,1,1,5,0,0,2,2,0,1,3,2,1,2
3724,1,1,2,2,0,0,1,1,1,1,5,0,0,1,2,0,1,3,3,1,2
3728,1,2,3,2,0,1,1,1,1,1,0,0,0,4,2,0,1,2,0,1,2
3731,2,2,3,3,0,0,1,1,1,1,0,0,0,2,2,2,1,2,2,1,2
3733,3,2,2,2,1,0,1,1,1,1,4,0,1,2,2,2,2,3,0,1,2
3735,2,2,3,2,0,0,1,1,1,1,0,2,0,2,2,3,1,2,1,1,1
3736,3,2,1,1,1,1,1,1,1,1,1,0,0,2,2,1,1,3,1,1,2
3742,2,2,3,2,0,0,1,1,1,1,3,0,0,2,2,4,1,2,2,1,2
3743,2,2,3,1,0,0,0,1,1,1,4,0,0,2,2,3,2,3,2,1,2
3744,3,1,3,3,0,0,1,1,1,1,0,1,0,2,2,3,2,2,0,1,1
3746,2,1,3,3,0,0,0,1,1,1,4,0,2,2,2,2,4,3,2,1,2
3750,1,1,3,1,0,0,0,1,1,1,4,0,1,1,2,0,1,3,0,1,2
3751,3,1,3,1,0,0,1,1,1,1,4,0,1,2,2,3,2,2,2,1,2
3754,3,2,3,2,0,0,1,1,1,1,2,2,0,2,2,3,2,2,2,1,2
3756,4,1,3,3,0,0,1,1,1,1,4,1,0,3,2,6,1,3,3,1,2
3759,2,2,2,3,0,1,1,1,1,1,0,0,0,2,2,2,4,2,2,1,2
3761,2,1,1,1,0,0,0,0,1,1,2,0,1,1,2,5,1,3,3,1,2
3768,4,1,3,1,0,0,1,1,1,1,4,0,2,3,2,4,2,2,2,1,2
3769,2,1,2,2,0,0,1,1,1,1,5,0,0,2,2,1,1,3,2,1,2
3770,3,1,2,2,0,0,1,1,1,1,5,0,0,2,2,4,1,3,3,1,2
3771,3,1,3,1,0,0,1,1,1,1,0,0,0,2,0,0,4,2,1,1,2
3774,3,2,3,2,0,0,1,1,1,1,2,0,2,1,2,2,4,3,2,1,2
3776,2,1,1,1,0,0,1,1,1,1,4,1,0,2,2,5,1,3,2,1,2
3778,2,2,1,1,0,0,0,1,1,1,4,0,0,2,2,5,1,3,2,1,2
3780,2,2,2,2,0,1,1,1,1,1,0,1,0,2,2,5,2,3,2,1,2
3781,1,2,1,1,0,1,1,1,1,1,1,0,1,2,2,2,4,3,3,1,1
3782,2,1,1,1,1,0,1,1,1,1,4,0,1,2,2,0,2,2,2,1,1
3787,1,2,2,2,0,1,1,1,1,1,1,1,0,2,2,4,1,3,2,1,2
3788,1,2,1,1,0,0,1,1,1,1,4,0,0,1,2,3,1,3,3,1,2
3789,2,1,2,2,1,0,1,1,1,1,3,1,1,2,2,2,4,2,2,1,2
3790,4,2,2,2,0,0,1,1,1,1,2,0,0,3,2,3,4,2,2,1,2
3791,4,1,1,1,0,0,0,1,1,1,4,0,2,3,2,0,1,2,2,1,2
3792,2,2,1,1,0,0,1,1,1,1,4,1,0,2,2,5,2,3,2,1,2
3796,3,1,1,1,0,0,0,1,1,1,4,1,0,2,1,5,2,3,3,1,2
3798,2,2,2,2,0,1,1,1,1,1,1,0,0,3,2,0,3,2,0,1,2
3799,3,2,1,1,0,0,1,1,1,1,0,0,1,1,2,0,1,3,2,1,2
3800,4,1,1,1,0,0,1,1,1,1,4,1,1,3,2,4,2,3,3,1,2
3801,2,2,2,1,1,1,1,1,1,1,2,0,0,2,2,0,3,3,3,3,2
3802,1,2,1,1,0,0,1,1,1,1,1,1,0,2,2,1,2,3,3,1,2
3803,2,1,3,1,1,1,1,1,1,1,0,0,1,2,2,6,3,3,3,3,1
3804,3,2,1,1,1,0,1,1,1,1,2,1,0,3,2,2,1,2,2,1,1
3805,2,1,1,1,1,0,1,1,1,1,2,0,0,2,2,4,1,3,3,3,2
3806,2,1,3,3,0,1,0,1,1,1,0,0,0,2,0,0,4,2,0,1,2
3807,3,2,3,3,1,1,0,1,1,1,3,1,0,1,2,3,1,3,1,1,2
3808,3,1,3,3,0,1,0,1,1,1,2,3,0,4,2,2,1,2,0,1,2
3809,3,2,3,3,0,1,0,1,1,1,2,1,1,3,2,2,4,2,1,1,2
3810,4,2,3,1,0,1,0,1,1,1,3,0,0,1,2,5,1,2,2,1,2
3811,2,1,3,3,0,1,0,1,1,1,4,3,0,2,2,1,1,3,1,1,2
3812,3,1,3,3,0,0,0,1,1,1,5,0,2,4,2,4,4,2,2,1,2
3817,3,1,3,3,0,1,0,1,1,1,4,1,0,2,0,0,0,2,0,1,2
3820,3,2,3,3,0,1,0,1,1,1,2,0,0,2,2,2,4,2,1,1,2
3821,3,1,3,3,0,0,0,1,1,1,4,0,2,3,2,3,1,2,2,1,2
3822,3,1,3,3,0,0,0,1,1,1,3,0,1,3,2,2,1,2,1,1,2
3823,2,2,3,3,0,1,0,1,1,1,0,1,1,2,2,0,3,2,3,1,2
3824,3,1,3,3,0,0,1,1,1,1,4,0,2,3,2,2,4,2,1,1,2
3826,3,2,3,2,0,1,0,1,1,1,3,0,1,3,2,2,1,2,2,1,2
3831,3,2,1,3,0,0,1,1,1,1,2,0,0,3,2,6,4,3,2,1,2
