,SIZE,SEXA,PPLVTG,MMLVTG,SZFFOUT,INCSELF,INCPEN,INCUEB,INCIRR,INCRENT,SZINCOMA,XNUMSISE,XNUMBROY,TP5LOC15,PPJBXX15,PPJBSZ15,MMJBTP15,XXLSTSCH,PPLSTSCH,DOLSTSCH,XSPSCH
3344,3,2,3,3,0,1,0,1,1,1,3,0,1,4,2,2,4,2,2,1,1
3345,2,2,3,3,0,1,0,1,1,1,3,2,3,4,2,6,1,2,2,1,1
3346,3,2,3,3,0,1,0,1,1,1,0,0,1,1,2,6,1,3,0,1,2
3347,2,2,3,3,0,1,0,1,1,1,3,0,1,1,2,6,1,2,1,1,2
3348,1,2,3,3,0,1,0,1,1,1,2,0,0,4,2,0,4,1,0,1,2
3349,3,2,3,3,0,1,0,1,1,1,3,1,0,1,0,0,4,2,0,1,2
3351,1,1,3,3,0,1,0,1,1,0,4,0,7,4,0,0,1,1,1,2,2
3354,2,2,3,3,0,1,0,1,1,1,3,0,0,1,2,1,1,2,1,1,2
3357,1,2,3,3,0,1,0,1,1,1,3,0,0,1,2,1,4,2,3,1,1
3358,2,1,3,3,0,1,0,1,1,1,3,2,0,3,2,2,4,2,1,1,2
3359,2,1,3,3,3,1,0,1,1,1,4,2,0,4,0,0,1,3,2,1,2
3360,2,2,3,3,0,1,0,1,1,1,2,1,1,1,0,0,0,2,0,1,2
3362,1,2,3,3,1,1,0,1,1,1,2,0,2,2,2,6,1,2,1,1,2
3363,3,1,3,3,0,1,0,1,1,1,3,1,2,4,2,0,4,3,1,1,2
3365,3,2,3,3,0,1,0,1,1,1,2,1,2,4,2,0,4,2,1,1,1
3366,3,2,3,1,0,1,0,1,1,1,3,0,2,2,2,1,4,2,1,1,2
3368,2,1,3,3,0,1,0,1,1,1,2,0,1,2,0,0,3,2,0,1,2
3370,2,1,3,2,0,0,0,1,1,1,0,0,2,1,0,0,1,3,3,1,2
3372,3,2,3,3,0,1,0,1,1,1,0,1,2,3,2,6,1,2,2,1,2
3374,2,1,3,1,0,0,0,1,1,1,2,0,1,4,0,0,3,2,0,1,2
3376,1,1,3,3,0,0,0,1,1,1,3,0,2,1,2,3,1,2,1,1,1
3378,3,1,3,3,0,1,0,1,1,1,0,0,1,0,2,0,0,2,0,1,2
3380,1,2,3,3,0,1,0,1,1,1,2,1,1,2,2,1,4,2,1,1,2
3382,1,2,3,3,0,1,0,1,1,1,3,0,1,4,2,6,1,2,2,1,1
3383,1,2,3,3,0,1,0,1,1,1,2,3,2,2,2,2,4,2,1,1,2
3386,1,2,3,3,0,1,0,1,1,1,2,1,1,4,2,6,4,2,2,1,2
3387,3,2,3,3,0,1,0,1,1,1,2,2,1,2,2,0,4,2,0,1,1
3388,2,2,3,3,0,1,0,1,1,1,3,0,2,2,2,2,4,2,1,1,2
3390,1,1,3,3,0,1,0,1,1,1,4,1,4,1,2,1,4,2,0,1,2
3391,2,1,3,3,0,0,0,1,1,1,4,1,0,3,2,5,1,3,1,1,1
3392,2,1,3,3,0,0,0,1,1,1,3,0,0,2,2,2,4,3,2,1,2
3393,2,1,3,3,0,1,0,1,1,1,4,0,1,3,2,1,1,2,1,1,2
3394,2,2,3,3,0,1,0,1,1,1,3,1,0,2,2,4,1,2,1,1,2
3395,2,1,3,3,0,0,0,1,1,1,0,0,0,2,2,1,1,2,0,1,2
3398,1,2,3,3,0,1,0,1,1,1,2,1,0,3,2,6,2,2,0,1,2
3400,1,1,3,3,0,1,0,1,1,1,0,1,0,2,2,2,4,2,0,1,2
3402,2,2,3,3,0,1,0,1,1,1,0,2,0,3,2,2,4,2,1,1,2
3403,1,2,3,3,0,1,0,1,1,1,3,0,0,3,2,0,1,2,1,1,1
3406,2,2,3,2,0,1,0,1,1,1,2,3,0,1,2,1,1,2,1,1,2
3407,2,2,3,2,0,1,0,1,1,1,2,0,0,3,2,1,1,2,1,1,2
3412,1,2,3,3,0,1,0,1,1,1,3,2,0,3,2,1,1,2,1,1,2
3413,2,1,3,3,0,1,0,1,1,1,4,0,0,4,2,6,1,1,0,1,2
3414,1,1,3,3,0,0,0,1,1,1,4,0,2,2,2,2,1,3,1,1,2
3416,3,1,3,3,0,0,0,1,1,1,4,0,1,1,2,2,1,2,1,1,2
3417,2,1,3,3,0,0,1,1,1,1,5,1,1,4,2,2,4,2,1,1,2
3420,2,1,3,3,0,1,0,1,1,1,0,0,1,2,2,6,1,2,2,1,2
3421,2,1,3,3,0,1,0,1,1,1,3,0,0,2,2,3,1,3,2,1,2
3422,2,1,3,3,0,1,0,1,1,1,0,2,1,3,2,0,4,2,1,1,2
3424,1,1,3,3,0,0,0,1,1,1,4,0,2,1,2,2,1,2,1,1,2
3425,2,1,3,3,0,0,1,1,1,1,0,1,0,4,2,1,4,2,0,1,1
3426,1,1,3,3,0,1,0,1,1,1,3,1,0,4,0,0,2,2,0,1,2
3427,3,2,3,3,1,0,0,1,1,1,0,0,0,2,2,2,1,3,2,1,2
3432,2,2,3,1,0,1,0,1,1,1,1,0,0,3,2,3,1,3,2,1,2
3433,2,2,3,3,0,0,1,1,1,1,4,2,0,2,2,4,1,2,1,1,2
3436,3,2,3,2,1,0,0,1,1,1,3,0,1,2,2,2,4,2,2,1,2
3437,2,1,3,3,0,1,0,1,1,1,4,3,0,2,2,0,1,3,2,1,2
3438,3,2,3,3,0,1,1,1,1,1,1,1,1,2,2,0,1,3,0,1,2
3439,2,2,3,3,0,1,1,1,1,1,4,0,0,1,2,0,1,2,2,1,2
3440,4,2,3,3,0,0,1,1,1,1,4,2,0,2,2,4,1,2,2,1,2
3441,3,2,3,2,0,0,0,1,1,1,2,0,0,4,2,1,4,3,2,1,2
3444,2,1,3,1,0,0,1,1,1,1,4,0,1,2,2,2,1,2,1,1,2
3445,1,2,1,1,0,0,1,1,1,1,2,1,1,1,2,2,4,2,1,1,2
3450,1,1,3,3,0,0,1,1,1,1,5,1,1,1,2,2,1,3,1,1,2
3451,1,1,1,1,0,0,1,1,1,1,5,0,2,2,2,2,4,3,1,1,2
3452,2,2,3,3,0,1,1,1,1,1,3,0,1,2,2,2,1,2,1,1,2
3453,2,2,3,3,0,0,1,1,1,1,2,1,0,3,2,2,4,3,1,1,2
3454,2,1,3,3,0,0,1,1,1,1,5,1,1,2,2,0,2,2,1,1,2
3457,2,2,3,2,0,0,1,1,1,1,3,2,1,2,2,2,4,2,1,1,2
3459,1,2,3,3,0,0,1,1,1,1,3,0,0,2,2,3,2,3,2,1,2
3461,2,1,3,1,1,0,1,1,1,1,5,2,0,2,1,5,1,3,3,1,2
3464,1,2,3,2,1,0,1,1,1,1,3,0,0,2,0,0,3,2,0,1,2
3465,1,1,3,3,0,0,1,1,1,1,5,0,1,3,2,1,4,2,2,1,2
3466,2,1,3,3,0,0,1,1,1,1,5,0,1,1,2,0,1,2,0,1,2
3468,3,2,3,2,0,0,1,1,1,1,0,0,0,2,0,0,1,3,0,1,2
3471,2,1,3,3,0,0,1,1,1,1,4,1,0,2,2,2,1,2,2,1,2
3472,4,1,3,3,0,0,1,1,1,1,5,0,1,3,2,3,2,3,2,2,2
3473,2,1,2,2,0,0,1,1,1,1,4,0,0,3,2,2,2,2,2,1,2
3478,3,1,3,1,0,1,1,0,1,1,4,1,0,2,2,4,1,3,3,1,2
3480,3,2,3,2,0,1,1,1,1,1,1,0,1,1,2,2,1,2,0,1,1
3481,1,1,3,1,0,1,1,1,1,1,1,1,0,2,2,1,4,2,1,1,1
3484,3,2,2,2,0,0,1,1,1,1,3,0,1,2,2,3,2,2,2,1,2
3486,3,2,3,3,0,1,1,1,1,1,0,0,1,2,2,4,1,3,3,1,2
3487,3,2,2,2,1,1,1,1,1,1,2,0,1,2,2,6,1,3,3,1,2
3488,2,1,1,3,0,0,1,1,1,1,4,1,0,1,2,2,4,2,2,1,2
3490,3,2,3,2,1,1,1,1,1,1,1,1,0,1,2,0,2,2,2,1,1
3491,3,2,3,2,0,0,1,1,1,1,3,0,0,3,2,2,2,2,2,1,1
3492,2,1,3,1,0,1,1,0,1,1,3,0,0,2,2,6,1,3,2,1,2
3494,1,1,3,2,0,0,1,1,1,1,5,1,0,2,2,4,4,3,2,1,2
3497,3,2,2,3,0,0,1,1,1,1,0,0,0,2,2,2,4,3,2,1,2
3498,2,2,3,2,0,0,1,1,1,1,2,1,0,2,2,6,2,3,2,1,2
3499,1,2,1,1,1,0,0,1,1,1,4,0,1,1,2,2,3,3,2,1,1
3501,1,2,3,3,0,0,1,1,1,1,3,1,1,2,2,1,2,3,1,1,2
3503,3,2,3,2,0,0,1,1,1,1,0,0,0,1,2,0,1,3,2,1,2
3505,1,2,1,1,0,0,0,1,1,1,2,1,2,1,2,2,4,2,1,1,2
3506,1,2,3,3,1,1,1,1,1,1,1,0,1,3,2,4,4,3,3,1,2
3509,2,2,3,3,0,0,1,1,1,1,3,0,0,2,1,5,1,3,2,1,2
3510,3,1,3,2,0,0,1,1,1,1,5,1,0,2,2,2,4,2,2,1,2
3511,1,1,3,2,0,0,1,1,1,1,3,0,0,3,2,6,1,3,0,1,2
3514,2,2,3,2,0,1,1,1,1,1,1,0,0,2,2,0,1,3,2,1,2
3515,2,1,2,3,0,0,1,1,1,1,5,0,0,1,2,2,4,3,3,1,2
3516,4,2,2,2,1,0,1,1,1,1,4,1,1,3,2,2,4,2,2,1,2
3520,1,1,2,2,0,0,1,1,1,1,4,0,0,2,2,3,2,2,2,1,2
3521,2,1,2,2,0,0,1,1,1,1,4,0,1,3,2,0,2,2,2,1,1
3522,2,1,3,2,0,0,1,1,1,1,4,0,0,3,1,3,3,2,2,1,2
3523,2,2,2,2,0,0,1,1,1,1,2,1,0,2,2,5,1,3,3,1,2
3525,1,2,3,1,0,0,1,1,1,1,2,0,0,2,2,2,4,2,0,1,2
3526,1,2,2,2,0,0,1,1,1,1,3,0,1,2,2,5,3,2,2,1,1
3528,1,2,2,2,0,0,1,1,1,1,4,0,2,1,2,2,3,3,2,1,1
3533,1,1,2,3,0,0,1,1,1,0,5,0,0,2,2,6,1,3,1,1,2
3534,3,2,1,1,0,0,0,1,1,1,0,1,0,1,2,1,4,2,2,1,0
3536,1,2,2,2,0,0,1,1,1,1,2,0,0,4,2,3,3,2,2,1,2
3541,3,1,2,2,0,0,0,1,1,1,2,0,0,3,2,4,2,2,2,2,2
3542,2,2,2,2,0,0,1,1,1,1,4,0,0,2,2,6,1,2,2,1,1
3543,1,1,3,2,0,0,1,1,1,1,4,0,0,1,2,1,2,3,2,1,2
3548,2,2,2,2,0,0,1,1,1,1,2,0,0,2,2,1,4,2,2,1,2
3551,1,1,1,1,0,0,1,1,1,1,4,0,0,3,2,2,2,2,2,1,2
3552,2,1,2,2,0,0,1,1,1,1,3,0,0,3,2,0,2,3,2,1,2
3553,3,1,2,2,0,0,1,1,1,1,4,0,1,3,2,6,3,3,3,1,2
3556,1,2,1,1,0,0,1,1,1,1,4,0,1,3,2,2,1,2,2,1,2
3557,3,2,3,1,0,0,0,1,1,1,2,0,0,2,2,0,1,2,2,1,2
3559,1,2,2,2,0,1,1,1,1,1,1,0,1,3,2,3,1,3,2,1,2
3560,1,2,2,2,0,1,1,1,1,1,1,0,0,2,2,1,0,2,2,1,2
3562,1,2,2,2,0,0,1,1,1,1,2,1,0,1,2,2,4,2,2,1,2
3566,3,1,2,2,0,0,1,1,1,1,4,1,0,2,2,2,4,3,3,1,2
3567,1,1,3,1,0,0,1,1,1,1,0,0,1,3,2,2,4,2,0,1,2
3568,2,2,2,2,0,1,1,1,1,1,1,1,0,2,2,6,1,3,3,1,2
3569,2,1,2,2,0,0,1,1,1,1,0,1,0,2,2,2,2,2,3,1,2
3570,2,2,1,3,0,0,0,1,1,1,3,0,0,2,2,2,2,3,2,1,2
3574,3,2,3,2,0,0,1,1,1,1,2,0,1,1,2,2,4,2,0,1,2
3575,2,2,1,1,1,0,0,1,0,0,4,0,1,2,2,0,1,3,3,1,2
3576,1,2,2,2,0,0,1,1,1,1,3,2,0,1,2,2,3,3,3,1,2
3577,2,2,2,2,0,0,1,1,1,1,3,0,0,3,1,0,1,2,2,1,2
3578,3,2,2,2,0,0,1,1,1,1,4,0,0,2,2,3,3,3,3,1,1
3579,4,2,1,1,0,1,0,1,1,1,1,0,0,3,2,6,4,3,3,1,1
3580,3,2,2,2,0,0,1,1,1,1,2,0,1,3,2,5,2,2,2,1,2
3581,3,1,2,2,0,0,1,1,1,1,4,0,0,2,2,1,3,2,0,1,1
3583,1,1,2,1,0,1,1,1,1,1,1,0,2,1,0,0,1,2,0,1,2
3584,3,2,1,1,0,0,1,1,1,1,4,0,0,2,2,0,1,3,3,1,2
3586,2,1,1,3,0,0,1,1,1,1,4,0,1,3,2,5,2,2,3,1,1
3587,1,1,2,2,0,0,1,1,1,1,4,1,1,2,2,5,2,3,2,1,2
3588,1,1,2,2,0,0,1,1,1,1,4,1,0,1,1,0,2,3,3,1,2
3589,2,1,1,1,0,0,1,1,1,1,0,0,1,3,2,0,3,3,2,1,2
3591,2,2,1,1,0,0,0,1,1,1,3,0,0,2,2,3,1,2,2,1,2
3592,1,1,2,2,0,1,1,1,0,1,2,0,0,2,2,2,4,2,3,1,1
3593,2,1,1,1,0,0,1,1,1,1,0,0,2,2,2,5,1,3,3,1,1
3594,3,2,1,1,0,0,1,1,1,1,4,0,1,2,2,6,2,2,0,1,2
3595,2,1,1,1,0,0,0,1,1,1,3,0,1,2,2,6,1,3,2,3,2
3596,1,2,2,2,0,0,1,1,1,1,4,0,1,3,2,2,1,3,2,1,2
3597,2,1,1,1,0,0,0,1,1,1,4,0,1,2,2,1,2,3,3,1,2
3598,2,1,1,1,0,0,1,1,1,1,3,0,0,2,2,1,1,3,3,1,2
3603,2,2,2,1,1,0,1,1,1,1,4,0,0,2,1,5,2,3,3,1,2
3605,2,2,2,2,0,0,1,1,1,1,3,1,0,1,2,2,4,3,2,1,2
3606,1,2,1,1,0,0,1,1,1,1,3,0,0,2,2,5,2,3,3,2,2
3607,3,1,1,1,0,0,1,1,1,1,4,0,0,2,2,4,3,2,2,1,1
3608,3,1,1,1,0,1,1,1,1,1,1,1,1,2,2,0,2,3,3,3,2
3609,2,2,1,1,1,0,1,1,1,1,3,0,0,2,1,0,2,3,2,1,2
3610,1,2,3,2,0,0,1,1,1,1,3,0,1,2,2,2,1,2,2,1,2
3611,3,2,1,1,1,0,1,1,1,1,3,0,0,2,0,0,2,3,3,1,2
3612,2,1,2,1,0,0,0,1,1,1,3,0,1,1,2,0,0,2,2,1,1
3613,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,2,4,3,3,3,2
3614,3,1,1,1,0,1,1,1,1,1,1,0,1,2,2,2,3,2,2,1,2
3615,1,1,2,2,0,1,1,1,1,1,1,0,0,3,2,2,4,3,3,3,2
3616,2,1,1,1,0,1,1,1,1,1,1,0,1,1,2,3,1,3,2,3,2
3617,1,2,1,1,0,1,1,1,1,1,1,0,0,2,2,6,2,2,3,1,1
3618,3,2,3,1,0,0,0,1,1,1,2,1,0,2,0,0,3,2,2,1,1
3619,1,1,1,1,0,1,1,1,1,1,3,0,1,2,2,0,2,0,2,3,1
3620,2,1,1,1,0,1,1,1,1,1,1,0,0,2,2,0,1,3,3,3,2
3621,1,1,1,1,0,0,1,1,1,1,3,0,0,3,2,2,4,2,2,1,2
3622,1,2,1,1,0,0,1,1,1,1,2,1,0,1,2,3,1,2,3,1,1
3623,4,2,1,1,0,1,1,1,1,1,1,0,0,3,2,2,4,3,3,3,2
3624,3,2,1,1,0,0,1,1,1,1,3,0,1,2,2,1,2,2,2,1,2
3625,3,2,1,1,0,1,1,1,1,1,1,0,1,2,2,0,2,3,3,3,2
3626,3,2,3,3,0,1,0,1,1,1,0,1,0,2,2,2,4,3,1,1,2
3629,3,1,3,3,0,1,0,1,1,1,3,0,0,1,2,0,3,2,0,1,2
3630,3,2,3,3,0,1,0,1,1,1,0,0,5,4,2,2,1,2,1,1,2
3631,3,2,3,3,0,1,0,1,1,1,2,4,0,3,2,2,4,2,1,1,2
3634,2,2,3,3,0,1,0,1,1,1,3,0,1,1,2,5,1,1,1,1,2
3635,3,1,3,3,0,1,0,1,1,1,3,0,0,2,2,2,1,3,2,1,2
3636,3,1,2,2,0,0,0,1,1,1,5,1,0,2,2,2,1,3,0,1,2
3637,2,2,3,3,0,0,1,1,1,1,5,0,0,1,2,2,4,0,1,2,1
3639,1,2,3,3,0,1,0,1,1,1,0,4,0,2,2,1,1,2,3,1,2
3641,1,1,3,3,0,0,0,1,1,1,4,0,0,1,0,0,2,3,0,1,2
3642,2,2,3,3,0,1,0,1,1,1,0,0,0,1,2,5,4,2,2,1,2
3643,2,2,3,3,0,1,0,1,1,1,3,0,0,4,2,2,4,2,1,1,1
3644,1,2,3,3,0,1,0,1,1,1,0,1,0,1,2,6,3,3,3,1,2
3647,3,2,3,3,0,1,0,1,1,1,2,1,1,4,2,2,1,2,1,1,2
3649,1,2,3,3,0,1,0,1,1,1,2,1,0,3,2,1,4,2,1,1,2
3655,1,1,3,3,0,1,0,1,1,1,4,2,0,3,2,1,1,3,2,1,2
3656,1,1,3,3,0,1,0,1,1,1,3,0,0,1,2,3,1,3,3,1,2
3657,2,1,3,3,0,0,0,1,1,1,4,0,0,2,2,2,4,2,1,1,2
3659,1,1,3,3,0,1,0,1,1,1,0,1,0,1,2,0,1,3,0,1,2
3660,2,2,3,3,0,1,0,1,1,1,0,0,0,2,0,0,1,2,1,1,2
3662,1,1,3,3,0,1,0,1,1,1,4,1,1,1,2,6,1,3,3,1,2
3663,2,2,3,3,0,1,0,1,1,1,3,1,2,3,0,0,2,2,1,1,2
3664,2,1,3,3,1,1,0,1,1,1,4,1,0,2,2,6,1,3,3,1,2
3667,2,1,3,3,0,1,0,1,1,1,3,2,1,2,0,0,0,2,0,1,2
3668,2,1,3,3,0,0,0,1,1,1,3,2,0,1,2,1,1,2,2,1,1
3669,1,1,3,3,0,1,0,1,1,1,2,2,2,4,2,1,1,2,0,1,1
3670,3,2,3,3,0,1,0,1,1,0,4,3,1,3,2,0,4,2,1,1,2
3675,2,2,3,3,0,0,0,1,1,1,2,0,1,1,2,5,1,2,1,1,2
3676,2,2,3,3,0,0,0,1,1,1,4,1,1,3,2,0,4,2,0,1,2
3678,3,1,3,3,0,0,0,1,1,1,4,0,1,2,0,0,3,2,1,1,2
3679,3,1,3,2,0,0,1,1,1,1,4,1,2,3,2,1,1,2,1,1,2
3683,1,1,2,2,0,0,1,1,1,1,5,0,2,1,2,0,1,2,2,1,2
3684,3,2,3,3,0,1,0,1,1,1,4,1,1,3,2,4,1,3,2,1,2
3687,1,2,3,1,0,0,0,1,1,1,0,0,0,1,2,2,4,2,2,1,2
3689,1,2,3,3,0,0,0,1,1,1,4,0,2,4,2,2,4,3,2,1,2
3692,1,2,3,2,0,1,0,1,1,1,1,0,0,2,0,0,3,2,0,1,2
3696,3,1,1,3,0,1,1,0,1,1,0,1,0,2,2,5,2,2,0,1,2
3697,2,2,3,1,0,1,1,1,1,1,1,3,1,3,2,2,4,2,0,1,2
3698,1,2,2,2,0,1,1,1,1,1,0,0,1,1,2,2,1,2,2,1,2
3702,1,2,3,2,0,1,1,1,1,1,1,3,0,2,2,6,1,3,2,1,2
3704,3,2,2,2,0,0,0,1,1,1,2,0,0,1,2,0,1,3,0,1,2
3706,2,2,3,2,0,1,1,1,1,1,0,1,0,4,2,6,1,3,2,1,2
3707,3,2,3,1,1,1,1,1,1,1,1,0,0,3,2,6,1,3,3,1,2
3708,2,1,3,2,0,0,1,1,1,1,5,0,0,2,2,3,1,3,3,1,2
3710,4,1,1,1,0,0,1,1,1,1,0,0,0,3,2,2,3,2,1,1,2
3711,3,2,2,2,1,0,1,1,1,1,2,0,0,3,2,1,4,3,1,1,1
3712,2,1,3,3,1,0,1,1,1,1,5,0,0,2,2,2,4,3,2,1,1
3714,2,2,3,2,0,1,1,1,1,1,4,2,0,4,2,1,4,3,1,1,2
3720,1,1,3,2,1,0,1,1,1,1,5,0,0,2,2,0,1,3,2,1,2
3723,3,1,3,2,0,0,1,1,1,1,5,0,0,2,2,6,1,3,0,1,2
3724,1,1,2,2,0,0,1,1,1,1,5,0,0,1,2,0,1,3,3,1,2
3725,3,1,3,3,0,0,1,1,1,1,5,0,1,2,2,5,2,3,2,1,2
3726,2,1,3,3,0,0,1,1,1,1,5,0,1,2,2,6,1,2,1,1,2
3728,1,2,3,2,0,1,1,1,1,1,0,0,0,4,2,0,1,2,0,1,2
3729,3,2,3,2,1,0,1,1,1,1,2,0,0,2,2,4,1,3,1,1,2
3738,1,2,2,2,0,1,1,1,1,1,1,0,0,1,2,6,3,3,3,1,2
3739,3,2,2,2,0,0,1,1,1,1,4,1,0,3,2,6,3,3,2,1,2
3742,2,2,3,2,0,0,1,1,1,1,3,0,0,2,2,4,1,2,2,1,2
3743,2,2,3,1,0,0,0,1,1,1,4,0,0,2,2,3,2,3,2,1,2
3750,1,1,3,1,0,0,0,1,1,1,4,0,1,1,2,0,1,3,0,1,2
3756,4,1,3,3,0,0,1,1,1,1,4,1,0,3,2,6,1,3,3,1,2
3761,2,1,1,1,0,0,0,0,1,1,2,0,1,1,2,5,1,3,3,1,2
3768,4,1,3,1,0,0,1,1,1,1,4,0,2,3,2,4,2,2,2,1,2
3769,2,1,2,2,0,0,1,1,1,1,5,0,0,2,2,1,1,3,2,1,2
3771,3,1,3,1,0,0,1,1,1,1,0,0,0,2,0,0,4,2,1,1,2
3772,2,1,2,2,0,0,1,1,1,1,4,1,0,2,2,6,3,3,2,1,2
3774,3,2,3,2,0,0,1,1,1,1,2,0,2,1,2,2,4,3,2,1,2
3776,2,1,1,1,0,0,1,1,1,1,4,1,0,2,2,5,1,3,2,1,2
3777,3,2,2,2,0,0,1,1,1,1,4,0,0,3,2,5,1,3,2,1,2
3778,2,2,1,1,0,0,0,1,1,1,4,0,0,2,2,5,1,3,2,1,2
3779,1,2,3,2,0,1,1,1,1,1,1,0,0,2,2,6,1,3,2,1,2
3781,1,2,1,1,0,1,1,1,1,1,1,0,1,2,2,2,4,3,3,1,1
3782,2,1,1,1,1,0,1,1,1,1,4,0,1,2,2,0,2,2,2,1,1
3784,1,1,2,2,0,0,1,1,1,1,4,0,1,2,2,6,1,3,2,1,2
3785,3,2,2,2,0,1,1,1,1,1,2,0,0,3,2,3,2,2,2,1,1
3787,1,2,2,2,0,1,1,1,1,1,1,1,0,2,2,4,1,3,2,1,2
3788,1,2,1,1,0,0,1,1,1,1,4,0,0,1,2,3,1,3,3,1,2
3789,2,1,2,2,1,0,1,1,1,1,3,1,1,2,2,2,4,2,2,1,2
3791,4,1,1,1,0,0,0,1,1,1,4,0,2,3,2,0,1,2,2,1,2
3792,2,2,1,1,0,0,1,1,1,1,4,1,0,2,2,5,2,3,2,1,2
3793,3,1,2,2,0,0,1,1,1,1,5,1,1,2,2,2,4,3,3,1,2
3796,3,1,1,1,0,0,0,1,1,1,4,1,0,2,1,5,2,3,3,1,2
3797,2,2,2,2,0,0,1,1,1,1,1,0,0,3,2,2,4,3,3,1,2
3799,3,2,1,1,0,0,1,1,1,1,0,0,1,1,2,0,1,3,2,1,2
3800,4,1,1,1,0,0,1,1,1,1,4,1,1,3,2,4,2,3,3,1,2
3801,2,2,2,1,1,1,1,1,1,1,2,0,0,2,2,0,3,3,3,3,2
3802,1,2,1,1,0,0,1,1,1,1,1,1,0,2,2,1,2,3,3,1,2
3803,2,1,3,1,1,1,1,1,1,1,0,0,1,2,2,6,3,3,3,3,1
3804,3,2,1,1,1,0,1,1,1,1,2,1,0,3,2,2,1,2,2,1,1
3805,2,1,1,1,1,0,1,1,1,1,2,0,0,2,2,4,1,3,3,3,2
3808,3,1,3,3,0,1,0,1,1,1,2,3,0,4,2,2,1,2,0,1,2
3810,4,2,3,1,0,1,0,1,1,1,3,0,0,1,2,5,1,2,2,1,2
3812,3,1,3,3,0,0,0,1,1,1,5,0,2,4,2,4,4,2,2,1,2
3813,4,1,3,3,0,1,0,1,1,1,4,0,1,3,2,2,1,3,1,1,2
3814,3,2,3,3,0,0,1,1,1,1,2,1,1,4,0,0,4,2,1,1,1
3816,2,2,3,2,0,1,0,1,1,1,2,0,2,1,2,2,4,3,2,1,2
3822,3,1,3,3,0,0,0,1,1,1,3,0,1,3,2,2,1,2,1,1,2
3823,2,2,3,3,0,1,0,1,1,1,0,1,1,2,2,0,3,2,3,1,2
3824,3,1,3,3,0,0,1,1,1,1,4,0,2,3,2,2,4,2,1,1,2
3827,2,2,3,3,0,1,0,1,1,1,2,4,0,4,0,0,1,2,2,1,2
3829,4,1,3,1,0,0,1,1,1,1,0,0,0,4,2,0,2,2,1,1,2
3830,3,2,2,3,0,0,1,1,1,1,0,1,0,2,2,2,4,2,2,2,0
3831,3,2,1,3,0,0,1,1,1,1,2,0,0,3,2,6,4,3,2,1,2
3833,4,1,3,1,0,0,1,1,1,1,5,2,0,1,2,5,3,3,3,1,2
3834,3,2,3,3,2,1,1,1,1,1,0,1,0,1,2,0,1,3,0,1,0
3835,3,2,1,1,0,1,0,1,1,1,1,0,0,3,2,2,1,2,2,1,2
3839,3,1,3,2,1,0,1,1,1,1,4,0,0,1,2,2,1,3,2,1,2
3840,3,2,2,2,0,1,1,1,1,1,0,0,1,2,2,0,0,3,0,1,0
3841,4,2,3,2,0,1,1,1,1,1,0,0,1,3,2,2,4,2,2,1,1
3842,3,2,1,3,0,0,1,1,1,1,3,1,0,2,2,1,4,2,2,1,1
3843,2,2,2,2,0,1,1,1,1,1,0,0,1,1,2,0,1,3,3,1,2
3845,3,2,2,2,0,1,1,1,1,1,1,0,1,2,2,3,2,3,3,1,2
3846,3,2,2,2,0,0,1,1,1,1,0,0,1,2,2,4,3,2,2,1,1
3847,4,2,2,2,0,1,1,1,1,1,3,0,1,1,2,2,1,3,2,1,2
3850,3,1,1,1,1,0,0,1,1,1,4,0,1,3,2,2,1,2,3,1,1
3851,3,2,2,2,0,0,1,1,1,1,2,2,1,2,1,4,2,3,3,1,2
3854,4,2,1,1,1,0,1,1,1,1,1,0,2,3,2,2,4,2,2,1,2
3855,3,2,2,1,0,0,0,1,1,1,3,0,0,2,1,5,1,3,2,1,2
3856,4,2,1,3,0,0,1,1,1,1,3,0,0,3,2,4,4,2,2,1,1
3857,3,1,2,3,0,0,1,1,1,1,4,0,0,3,2,6,3,2,3,1,1
3858,3,2,1,1,0,0,1,1,1,1,3,1,0,3,2,3,1,3,3,1,2
3860,3,2,3,3,0,0,0,1,1,1,2,3,0,4,2,2,4,2,2,1,2
3861,4,1,3,3,0,1,0,1,1,1,4,0,1,3,2,2,4,2,1,1,2
3862,3,2,3,3,2,1,1,1,1,1,2,0,3,4,2,6,1,1,1,1,2
3863,3,1,3,3,0,0,1,1,1,1,4,0,2,3,2,2,1,2,2,1,2
3865,2,1,3,2,0,0,1,1,1,1,3,0,4,3,2,2,4,3,1,1,2
3866,3,2,3,3,0,1,0,1,1,1,2,0,0,4,0,0,4,2,1,1,1
3867,4,1,3,3,0,0,0,1,1,1,5,0,0,3,2,6,1,2,2,1,2
3868,3,1,3,3,0,0,0,1,1,1,3,1,1,4,2,1,4,2,1,1,2
3870,2,2,3,3,0,0,1,1,1,1,3,1,0,3,0,0,2,2,0,1,2
3873,2,2,3,3,0,0,1,1,1,1,2,0,0,3,2,1,1,2,1,1,1
3875,2,2,3,3,0,1,0,1,1,1,2,1,0,3,2,1,1,2,1,1,2
3881,3,2,3,1,0,0,1,1,1,1,2,1,0,4,2,2,4,2,1,1,2
3882,2,2,3,2,0,0,1,1,1,1,2,0,0,4,2,2,1,2,1,1,1
3889,2,2,2,2,0,1,1,1,1,1,3,2,0,2,2,3,2,2,1,1,2
